Id,hed__Contact__c,hed__Program_Enrollment__c,hed__Program_Enrollment__r.hed__Contact__c,hed__Program_Enrollment__r.hed__Contact__r.FirstName,hed__Program_Enrollment__r.hed__Contact__r.LastName,hed__Course_Offering__c,hed__Course_Offering__r.hed__Course__c,hed__Course_Offering__r.hed__Course__r.Name,hed__Course_Offering__r.hed__Term__c,hed__Course_Offering__r.hed__Term__r.Name,hed__Course_Offering__r.hed__Term__r.hed__Start_Date__c,hed__Course_Offering__r.hed__Term__r.hed__End_Date__c,hed__Status__c,Notations__c
a098c00000sHvwpAAC,0038c00002jGqVhAAK,,,,,a0B8c000012KEx5EAG,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,
a098c00000sHvwqAAC,0038c00002jGqViAAK,,,,,a0B8c000012KErhEAG,a0C8c00000XMMYpEAP,Marc - Inductif,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,AUD
a098c00000sHvwrAAC,0038c00002jGqViAAK,,,,,a0B8c000012KEdJEAW,a0C8c00000XMMX3EAP,AT IV : Les Prophètes,a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,INC
a098c00000sHvwsAAC,0038c00002jGqVjAAK,,,,,a0B8c000012KEh7EAG,a0C8c00000XMMXNEA5,Debout jeunesse,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,ABA
a098c00000sHvwtAAC,0038c00002jGqVjAAK,,,,,a0B8c000012KEvzEAG,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDz9EAF,1992-93,1992-09-01,1993-08-31,Current,AUD
a098c00000sHvwuAAC,0038c00002jGqVkAAK,,,,,a0B8c000012KFC6EAO,a0C8c00000XMMcUEAX,Influente dans sa communauté (pour femme),a0P8c00000DoDzYEAV,2017-18,2017-09-01,2018-08-31,Current,AUD
a098c00000sHvwvAAC,0038c00002jGqVkAAK,,,,,a0B8c000012KF2CEAW,a0C8c00000XMMa8EAH,Gestion de vie,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,AUD
a098c00000sHvwwAAC,0038c00002jGqVkAAK,,,,,a0B8c000012KF99EAG,a0C8c00000XMMm8EAH,Philosophie chrétienne de la femme,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,AUD
a098c00000sHvwxAAC,0038c00002jGqVkAAK,,,,,a0B8c000012KF7FEAW,a0C8c00000XMMilEAH,Coaching au féminin,a0P8c00000DoDzWEAV,2015-16,2015-09-01,2016-08-31,Current,AUD
a098c00000sHvwyAAC,0038c00002jGqVlAAK,,,,,a0B8c000012KEeZEAW,a0C8c00000XMMX9EAP,Bibliologie,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,AUD
a098c00000sHvwzAAC,0038c00002jGqVlAAK,,,,,a0B8c000012KEhsEAG,a0C8c00000XMMXQEA5,Établiss. exp. Église Actes,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,AUD
a098c00000sHvx0AAC,0038c00002jGqVlAAK,,,,,a0B8c000012KF27EAG,a0C8c00000XMMa8EAH,Gestion de vie,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,AUD
a098c00000sHvx1AAC,0038c00002jGqVmAAK,,,,,a0B8c000012KEzxEAG,a0C8c00000XMMiSEAX,AT I : Pentateuque,a0P8c00000DoDzLEAV,2004-05,2004-09-01,2005-08-31,Current,AUD
a098c00000sHvx2AAC,0038c00002jGqVnAAK,,,,,a0B8c000012KEy8EAG,a0C8c00000XMMZTEA5,Doctrines essentielles IV,a0P8c00000DoDzZEAV,2018-19,2018-09-01,2019-08-31,Current,AUD
a098c00000sHvx3AAC,0038c00002jGqVoAAK,,,,,a0B8c000012KEfYEAW,a0C8c00000XMMXCEA5,Archéologie biblique,a0P8c00000DoDyuEAF,1977-78,1977-09-01,1978-08-31,Current,
a098c00000sHvx4AAC,0038c00002jGqVpAAK,,,,,a0B8c000012KEkqEAG,a0C8c00000XMMXpEAP,Musique dans l'église,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,
a098c00000sHvx5AAC,0038c00002jGqVpAAK,,,,,a0B8c000012KEklEAG,a0C8c00000XMMXoEAP,Conducteur de cultes (musique),a0P8c00000DoDz9EAF,1992-93,1992-09-01,1993-08-31,Current,
a098c00000sHvx6AAC,0038c00002jGqVpAAK,,,,,a0B8c000012KEmbEAG,a0C8c00000XMMdxEAH,Théorie et pratique de counseling,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,
a098c00000sHvx7AAC,0038c00002jGqVpAAK,,,,,a0B8c000012KEscEAG,a0C8c00000XMMYwEAP,Romains (Exégèse),a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,AUD
a098c00000sHvx8AAC,0038c00002jGqVpAAK,,,,,a0B8c000012KEtmEAG,a0C8c00000XMMZ4EAP,Survol du Nouveau Testament II,a0P8c00000DoDzLEAV,2004-05,2004-09-01,2005-08-31,Current,AUD
a098c00000sHvx9AAC,0038c00002jGqVpAAK,,,,,a0B8c000012KEj9EAG,a0C8c00000XMMXbEAP,Administration,a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHvxAAAS,0038c00002jGqVpAAK,,,,,a0B8c000012KEh7EAG,a0C8c00000XMMXNEA5,Debout jeunesse,a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,
a098c00000sHvxBAAS,0038c00002jGqVpAAK,,,,,a0B8c000012KEpmEAG,a0C8c00000XMMYhEAP,Intro. Langues Bibl. (Grec),a0P8c00000DoDz8EAF,1991-92,1990-09-01,1992-08-31,Current,
a098c00000sHvxCAAS,0038c00002jGqVpAAK,,,,,a0B8c000012KEfHEAW,a0C8c00000XMMXBEA5,Atelier d'analyse de textes,a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHvxDAAS,0038c00002jGqVpAAK,,,,,a0B8c000012KEfDEAW,a0C8c00000XMMXAEA5,Initiation interprétation biblique,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,ABA
a098c00000sHvxEAAS,0038c00002jGqVpAAK,,,,,a0B8c000012KExKEAW,a0C8c00000XMMZSEA5,Doctrines essentielles III,a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,
a098c00000sHvxFAAS,0038c00002jGqVpAAK,,,,,a0B8c000012KEyKEAW,a0C8c00000XMMiKEAX,Anthropologie biblique,a0P8c00000DoDz4EAF,1987-88,1987-09-01,1988-08-31,Current,
a098c00000sHvxGAAS,0038c00002jGqVpAAK,,,,,a0B8c000012KEw2EAG,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzCEAV,1995-96,1995-09-01,1996-08-31,Current,
a098c00000sHvxHAAS,0038c00002jGqVpAAK,,,,,a0B8c000012KF26EAG,a0C8c00000XMMa8EAH,Gestion de vie,a0P8c00000DoDzPEAV,2008-09,2008-09-01,2009-08-31,Current,ABA
a098c00000sHvxIAAS,0038c00002jGqVpAAK,,,,,a0B8c000012KEwzEAG,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,
a098c00000sHvxJAAS,0038c00002jGqVqAAK,,,,,a0B8c000012KEwFEAW,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHvxKAAS,0038c00002jGqVrAAK,,,,,a0B8c000012KEqEEAW,a0C8c00000XMMYjEAP,Initiation au grec biblique I et II,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHvxLAAS,0038c00002jGqVrAAK,,,,,a0B8c000012KF8bEAG,a0C8c00000XMMleEAH,Les épîtres de Pierre,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,AUD
a098c00000sHvxMAAS,0038c00002jGqVsAAK,,,,,a0B8c000012KF7BEAW,a0C8c00000XMMilEAH,Coaching au féminin,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,ABA
a098c00000sHvxNAAS,0038c00002jGqVtAAK,,,,,a0B8c000012KEynEAG,a0C8c00000XMMmGEAX,Pneumatologie,a0P8c00000DoDz2EAF,1985-86,1985-09-01,1986-08-31,Current,
a098c00000sHvxOAAS,0038c00002jGqVuAAK,,,,,a0B8c000012KExbEAG,a0C8c00000XMMZSEA5,Doctrines essentielles III,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,AUD
a098c00000sHvxPAAS,0038c00002jGrbiAAC,,,,,a0B8c000012KEuFEAW,a0C8c00000XMMZ6EAP,Survol du Nouveau Testament III,a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,AUD
a098c00000sHvxQAAS,0038c00002jGqVwAAK,,,,,a0B8c000012KEtsEAG,a0C8c00000XMMZ4EAP,Survol du Nouveau Testament II,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHvxRAAS,0038c00002jGqVwAAK,,,,,a0B8c000012KEtEEAW,a0C8c00000XMMZ3EAP,Survol du Nouveau Testament I : Les Évangiles,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHvxSAAS,0038c00002jGqVxAAK,,,,,a0B8c000012KF04EAG,a0C8c00000XMMiSEAX,AT I : Pentateuque,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,
a098c00000sHvxTAAS,0038c00002jGqVyAAK,,,,,a0B8c000012KEtJEAW,a0C8c00000XMMZ3EAP,Survol du Nouveau Testament I : Les Évangiles,a0P8c00000DoDzWEAV,2015-16,2015-09-01,2016-08-31,Current,AUD
a098c00000sHvxUAAS,0038c00002jGqVyAAK,,,,,a0B8c000012KEx7EAG,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDzVEAV,2014-15,2014-09-01,2015-08-31,Current,AUD
a098c00000sHvxVAAS,0038c00002jGqVzAAK,,,,,a0B8c000012KEt3EAG,a0C8c00000XMMZ0EAP,1ère Épitre de Pierre,a0P8c00000DoDzGEAV,1999-00,1999-09-01,2000-08-31,Current,AUD
a098c00000sHvxWAAS,0038c00002jGqW0AAK,,,,,a0B8c000012KEn4EAG,a0C8c00000XMMYGEA5,Prédication avancée,a0P8c00000DoDzAEAV,1993-94,1993-09-01,1994-08-31,Current,AUD
a098c00000sHvxXAAS,0038c00002jGqW1AAK,,,,,a0B8c000012KEk3EAG,a0C8c00000XMMcTEAX,Technique de counseling I-II (ex./co.),a0P8c00000DoDz7EAF,1990-91,1990-09-01,1991-08-31,Current,
a098c00000sHvxYAAS,0038c00002jGqW2AAK,,,,,a0B8c000012KFE9EAO,a0C8c00000XMMlKEAX,L'Évangile et les grandes religions du monde,a0P8c00000DoDzbEAF,2020-21,2020-09-01,2021-08-31,Current,AUD
a098c00000sHvxZAAS,0038c00002jGqW3AAK,,,,,a0B8c000012KEhCEAW,a0C8c00000XMMXOEA5,Évangélisation,a0P8c00000DoDyxEAF,1980-81,1980-09-01,1981-08-31,Current,INC
a098c00000sHvxaAAC,0038c00002jGqW3AAK,,,,,a0B8c000012KEjmEAG,a0C8c00000XMMXeEAP,Cure d'âme biblique,a0P8c00000DoDyxEAF,1980-81,1980-09-01,1981-08-31,Current,
a098c00000sHvxbAAC,0038c00002jGqW3AAK,,,,,a0B8c000012KEhAEAW,a0C8c00000XMMXOEA5,Évangélisation,a0P8c00000DoDyvEAF,1978-79,1978-09-01,1979-08-31,Current,
a098c00000sHvxcAAC,0038c00002jGqW4AAK,,,,,a0B8c000012KF25EAG,a0C8c00000XMMa8EAH,Gestion de vie,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,
a098c00000sHvxdAAC,0038c00002jGqW5AAK,,,,,a0B8c000012KExbEAG,a0C8c00000XMMZSEA5,Doctrines essentielles III,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,ABA
a098c00000sHvxeAAC,0038c00002jGqW6AAK,,,,,a0B8c000012KEizEAG,a0C8c00000XMMlAEAX,Introduction à l'Église et sa mission,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,
a098c00000sHvxfAAC,0038c00002jGqW6AAK,,,,,a0B8c000012KFAPEA4,a0C8c00000XMMbwEAH,Gestion de vie et coaching,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,
a098c00000sHvxgAAC,0038c00002jGqW6AAK,,,,,a0B8c000014GpGCEA0,a0C8c00000XMMcUEAX,Influente dans sa communauté (pour femme),a0P8c00000DoDzaEAF,2019-20,2019-09-01,2020-08-31,Current,AUD
a098c00000sHvxhAAC,0038c00002jGqW7AAK,,,,,a0B8c000012KEtrEAG,a0C8c00000XMMZ4EAP,Survol du Nouveau Testament II,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,ABA
a098c00000sHvxiAAC,0038c00002jGrytAAC,,,,,a0B8c000012KEjoEAG,a0C8c00000XMMXeEAP,Cure d'âme biblique,a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,AUD
a098c00000sHvxjAAC,0038c00002jGqW7AAK,,,,,a0B8c000012KEd7EAG,a0C8c00000XMMX2EAP,AT III : Les livres poétiques,a0P8c00000DoDzVEAV,2014-15,2014-09-01,2015-08-31,Current,AUD
a098c00000sHvxkAAC,0038c00002jGqW7AAK,,,,,a0B8c000012KEcYEAW,a0C8c00000XMMX1EAP,AT II : Les livres historiques,a0P8c00000DoDzUEAV,2013-14,2013-09-01,2014-08-31,Current,AUD
a098c00000sHvxlAAC,0038c00002jGqW7AAK,,,,,a0B8c000012KExAEAW,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDzYEAV,2017-18,2017-09-01,2018-08-31,Current,AUD
a098c00000sHvxmAAC,0038c00002jGqW7AAK,,,,,a0B8c000012KExlEAG,a0C8c00000XMMZSEA5,Doctrines essentielles III,a0P8c00000DoDzZEAV,2018-19,2018-09-01,2019-08-31,Current,AUD
a098c00000sHvxnAAC,0038c00002jGqW7AAK,,,,,a0B8c000012KEy9EAG,a0C8c00000XMMZTEA5,Doctrines essentielles IV,a0P8c00000DoDzaEAF,2019-20,2019-09-01,2020-08-31,Current,AUD
a098c00000sHvxoAAC,0038c00002jGqW7AAK,,,,,a0B8c000012KEwMEAW,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,AUD
a098c00000sHvxpAAC,0038c00002jGqW7AAK,,,,,a0B8c000012KF05EAG,a0C8c00000XMMiSEAX,AT I : Pentateuque,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,AUD
a098c00000sHvxqAAC,0038c00002jGqW8AAK,,,,,a0B8c000012KF7BEAW,a0C8c00000XMMilEAH,Coaching au féminin,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,INC
a098c00000sHvxrAAC,0038c00002jGqW9AAK,,,,,a0B8c000012KF7DEAW,a0C8c00000XMMilEAH,Coaching au féminin,a0P8c00000DoDzUEAV,2013-14,2013-09-01,2014-08-31,Current,AUD
a098c00000sHvxsAAC,0038c00002jGqWAAA0,,,,,a0B8c000012KEmrEAG,a0C8c00000XMMYBEA5,Séminaire T-JTA,a0P8c00000DoDzPEAV,2008-09,2008-09-01,2009-08-31,Current,AUD
a098c00000sHvxtAAC,0038c00002jGqWBAA0,,,,,a0B8c000012KEwMEAW,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,AUD
a098c00000sHvxuAAC,0038c00002jGqWBAA0,,,,,a0B8c000012KEwCEAW,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzNEAV,2006-07,2006-09-01,2007-08-31,Current,AUD
a098c00000sHvxvAAC,0038c00002jGqWBAA0,,,,,a0B8c000012KF48EAG,a0C8c00000XMMaKEAX,Animation d'une étude biblique,a0P8c00000DoDzMEAV,2005-06,2005-09-01,2006-08-31,Current,AUD
a098c00000sHvxwAAC,0038c00002jGqjaAAC,,,,,a0B8c000012KF9iEAG,a0C8c00000XMMiQEAX,Application des Écritures en counseling,a0P8c00000DoDzZEAV,2018-19,2018-09-01,2019-08-31,Former,EQV
a098c00000sHvxxAAC,0038c00002jGqWDAA0,,,,,a0B8c000012KEd9EAG,a0C8c00000XMMX2EAP,AT III : Les livres poétiques,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,
a098c00000sHvxyAAC,0038c00002jGqWDAA0,,,,,a0B8c000012KEhtEAG,a0C8c00000XMMXQEA5,Établiss. exp. Église Actes,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,
a098c00000sHvxzAAC,0038c00002jGqWDAA0,,,,,a0B8c000012KEgtEAG,a0C8c00000XMMnYEAX,Théologie pastorale,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,AUD
a098c00000sHvy0AAC,0038c00002jGqWDAA0,,,,,a0B8c000012KEtwEAG,a0C8c00000XMMZ4EAP,Survol du Nouveau Testament II,a0P8c00000DoDzVEAV,2014-15,2014-09-01,2015-08-31,Current,
a098c00000sHvy1AAC,0038c00002jGqWDAA0,,,,,a0B8c000012KEtGEAW,a0C8c00000XMMZ3EAP,Survol du Nouveau Testament I : Les Évangiles,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,AUD
a098c00000sHvy2AAC,0038c00002jGqWDAA0,,,,,a0B8c000012KEdcEAG,a0C8c00000XMMX3EAP,AT IV : Les Prophètes,a0P8c00000DoDzUEAV,2013-14,2013-09-01,2014-08-31,Current,
a098c00000sHvy3AAC,0038c00002jGqWDAA0,,,,,a0B8c000012KEcXEAW,a0C8c00000XMMX1EAP,AT II : Les livres historiques,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,
a098c00000sHvy4AAC,0038c00002jGqWDAA0,,,,,a0B8c000012KEeYEAW,a0C8c00000XMMX9EAP,Bibliologie,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,AUD
a098c00000sHvy5AAC,0038c00002jGqWDAA0,,,,,a0B8c000012KEsmEAG,a0C8c00000XMMYwEAP,Romains (Exégèse),a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,AUD
a098c00000sHvy6AAC,0038c00002jGqWDAA0,,,,,a0B8c000012KEueEAG,a0C8c00000XMMZ6EAP,Survol du Nouveau Testament III,a0P8c00000DoDzWEAV,2015-16,2015-09-01,2016-08-31,Current,
a098c00000sHvy7AAC,0038c00002jGqWDAA0,,,,,a0B8c000012KEhSEAW,a0C8c00000XMMXOEA5,Évangélisation,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHvy8AAC,0038c00002jGqWDAA0,,,,,a0B8c000012KFB4EAO,a0C8c00000XMMixEAH,Counseling biblique ecclésiastique,a0P8c00000DoDzWEAV,2015-16,2015-09-01,2016-08-31,Current,AUD
a098c00000sHvy9AAC,0038c00002jGqWDAA0,,,,,a0B8c000012KF27EAG,a0C8c00000XMMa8EAH,Gestion de vie,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHvyAAAS,0038c00002jGqWDAA0,,,,,a0B8c000012KEwFEAW,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,
a098c00000sHvyBAAS,0038c00002jGqWDAA0,,,,,a0B8c000012KF8uEAG,a0C8c00000XMMj2EAH,Counseling biblique II,a0P8c00000DoDzWEAV,2015-16,2015-09-01,2016-08-31,Current,AUD
a098c00000sHvyCAAS,0038c00002jGqWDAA0,,,,,a0B8c000012KF9bEAG,a0C8c00000XMMYPEA5,Counseling biblique III,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,AUD
a098c00000sHvyDAAS,0038c00002jGqWDAA0,,,,,a0B8c000012KEx3EAG,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDzREAV,2010-11,2010-09-01,2011-08-31,Current,
a098c00000sHvyEAAS,0038c00002jGqWDAA0,,,,,a0B8c000012KEy6EAG,a0C8c00000XMMZTEA5,Doctrines essentielles IV,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,
a098c00000sHvyFAAS,0038c00002jGqWDAA0,,,,,a0B8c000012KExfEAG,a0C8c00000XMMZSEA5,Doctrines essentielles III,a0P8c00000DoDzSEAV,2011-12,2011-09-01,2012-08-31,Current,
a098c00000sHvyGAAS,0038c00002jGqWDAA0,,,,,a0B8c000012KF7QEAW,a0C8c00000XMMizEAH,Counseling biblique I,a0P8c00000DoDzVEAV,2014-15,2014-09-01,2015-08-31,Current,
a098c00000sHvyHAAS,0038c00002jGqWDAA0,,,,,a0B8c000012KF0AEAW,a0C8c00000XMMiSEAX,AT I : Pentateuque,a0P8c00000DoDzYEAV,2017-18,2017-09-01,2018-08-31,Current,
a098c00000sHvyIAAS,0038c00002jGqWEAA0,,,,,a0B8c000012KEhxEAG,a0C8c00000XMMXQEA5,Établiss. exp. Église Actes,a0P8c00000DoDzWEAV,2015-16,2015-09-01,2016-08-31,Current,R
a098c00000sHvyJAAS,0038c00002jGqWEAA0,,,,,a0B8c000012KEx2EAG,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDzQEAV,2009-10,2009-09-01,2010-08-31,Current,ABA
a098c00000sHvyKAAS,0038c00002jGqWEAA0,,,,,a0B8c000012KEwMEAW,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,R
a098c00000sHvyLAAS,0038c00002jGqWFAA0,,,,,a0B8c000012KF5mEAG,a0C8c00000XMMahEAH,Initiation à l'étude biblique,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,
a098c00000sHvyMAAS,0038c00002jGqWFAA0,,,,,a0B8c000012KEwIEAW,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzTEAV,2012-13,2012-09-01,2013-08-31,Current,
a098c00000sHvyNAAS,0038c00002jGqWGAA0,,,,,a0B8c000012KEu1EAG,a0C8c00000XMMZ4EAP,Survol du Nouveau Testament II,a0P8c00000DoDzaEAF,2019-20,2019-09-01,2020-08-31,Current,AUD
a098c00000sHvyOAAS,0038c00002jGqWGAA0,,,,,a0B8c000014GoNxEAK,a0C8c00000XMMm8EAH,Philosophie chrétienne de la femme,a0P8c00000DoDzZEAV,2018-19,2018-09-01,2019-08-31,Current,AUD
a098c00000sHvyPAAS,0038c00002jGqWGAA0,,,,,a0B8c000014GpGvEAK,a0C8c00000XMMilEAH,Coaching au féminin,a0P8c00000DpWsnEAF,H2021,2021-01-01,2021-04-30,Current,AUD
a098c00000sHvyQAAS,0038c00002jGqWGAA0,,,,,a0B8c000014GpGCEA0,a0C8c00000XMMcUEAX,Influente dans sa communauté (pour femme),a0P8c00000DoDzaEAF,2019-20,2019-09-01,2020-08-31,Current,AUD
a098c00000sHvyRAAS,0038c00002jGqWHAA0,,,,,a0B8c000012KEjoEAG,a0C8c00000XMMXeEAP,Cure d'âme biblique,a0P8c00000DoDz3EAF,1986-87,1986-09-01,1987-08-31,Current,
a098c00000sHvySAAS,0038c00002jGqWIAA0,,,,,a0B8c000012KEplEAG,a0C8c00000XMMYhEAP,Intro. Langues Bibl. (Grec),a0P8c00000DoDz6EAF,1989-90,1989-09-01,1990-08-31,Current,
a098c00000sHvyTAAS,0038c00002jGqWJAA0,,,,,a0B8c000012KF9CEAW,a0C8c00000XMMm8EAH,Philosophie chrétienne de la femme,a0P8c00000DpWsnEAF,H2021,2021-01-01,2021-04-30,Former,AUD
a098c00000sHvyUAAS,0038c00002jGqWJAA0,,,,,a0B8c000012KF7VEAW,a0C8c00000XMMizEAH,Counseling biblique I,a0P8c00000DoDzaEAF,2019-20,2019-09-01,2020-08-31,Former,AUD
a098c00000sHvyVAAS,0038c00002jGqWJAA0,,,,,a0B8c000012KF0xEAG,a0C8c00000XMMngEAH,Théories de counseling,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,AUD
a098c00000sHvyWAAS,0038c00002jGqWKAA0,,,,,a0B8c000012KF0WEAW,a0C8c00000XMMlSEAX,Le leader et son équipe,a0P8c00000DoDzLEAV,2004-05,2004-09-01,2005-08-31,Current,AUD
a098c00000sHvyXAAS,0038c00002jGqWLAA0,,,,,a0B8c000012KEqTEAW,a0C8c00000XMMkfEAH,Initiation à l'hébreu biblique I,a0P8c00000DoDzYEAV,2017-18,2017-09-01,2018-08-31,Current,
a098c00000sHvyYAAS,0038c00002jGqWLAA0,,,,,a0B8c000012KFCAEA4,a0C8c00000XMMm4EAH,Personnalité humaine I,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,
a098c00000sHvyZAAS,0038c00002jGqWLAA0,,,,,a0B8c000012KF9bEAG,a0C8c00000XMMYPEA5,Counseling biblique III,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,
a098c00000sHvyaAAC,0038c00002jGqWLAA0,,,,,a0B8c000012KFB1EAO,a0C8c00000XMMc6EAH,Principes d'interprétation de l'Ancien Testament,a0P8c00000DoDzWEAV,2015-16,2015-09-01,2016-08-31,Current,
a098c00000sHvybAAC,0038c00002jGqWLAA0,,,,,a0B8c000012KFBbEAO,a0C8c00000XMMkPEAX,Gestion préventive des abus,a0P8c00000DoDzXEAV,2016-17,2016-09-01,2017-08-31,Current,
a098c00000sHvycAAC,0038c00002jGqWLAA0,,,,,a0B8c000012KF8uEAG,a0C8c00000XMMj2EAH,Counseling biblique II,a0P8c00000DoDzWEAV,2015-16,2015-09-01,2016-08-31,Current,
a098c00000sHvydAAC,0038c00002jGqWMAA0,,,,,a0B8c000012KEu9EAG,a0C8c00000XMMZ6EAP,Survol du Nouveau Testament III,a0P8c00000DoDyxEAF,1980-81,1980-09-01,1981-08-31,Current,
a098c00000sHvyeAAC,0038c00002jGqWMAA0,,,,,a0B8c000012KEhcEAG,a0C8c00000XMMXQEA5,Établiss. exp. Église Actes,a0P8c00000DoDzAEAV,1993-94,1993-09-01,1994-08-31,Current,
a098c00000sHvyfAAC,0038c00002jGqWMAA0,,,,,a0B8c000012KEwoEAG,a0C8c00000XMMZQEA5,Doctrines essentielles II,a0P8c00000DoDzBEAV,1994-95,1994-09-01,1995-08-31,Current,AUD
a098c00000sHvygAAC,0038c00002jGqWMAA0,,,,,a0B8c000012KEw0EAG,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzAEAV,1993-94,1993-09-01,1994-08-31,Current,
a098c00000sHvyhAAC,0038c00002jGqWNAA0,,,,,a0B8c000012KEwDEAW,a0C8c00000XMMZOEA5,Doctrines essentielles I,a0P8c00000DoDzOEAV,2007-08,2007-09-01,2008-08-31,Current,ABA
a098c00000sHvyiAAC,0038c00002jGqWOAA0,,,,,a0B8c000012KExUEAW,a0C8c00000XMMZSEA5,Doctrines essentielles III,a0P8c00000DoDzGEAV,1999-00,1999-09-01,2000-08-31,Current,
a098c00000sHvyjAAC,0038c00002jGqWPAA0,,,,,a0B8c000012KEmfEAG,a0C8c00000XMMYJEA5,Counseling et Théologie,a0P8c00000DoDz9EAF,1992-93,1992-09-01,1993-08-31,Current,AUD
